,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
1081,10,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (10).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1082,11,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (11).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1083,12,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (12).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1084,13,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (13).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1085,14,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (14).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1086,15,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (15).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1087,16,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (16).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1088,17,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (17).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1089,18,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (18).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1090,19,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (19).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1091,20,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (20).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1092,21,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (21).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1093,22,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (22).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1094,23,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (23).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1095,24,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (24).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1096,25,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (25).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1097,26,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (26).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1098,27,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (27).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1099,28,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (28).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1100,29,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (29).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1101,30,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (30).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1102,31,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (31).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1103,32,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (32).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1104,33,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (33).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1105,34,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (34).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1106,36,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (35).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1107,37,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (36).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1108,38,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (37).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1109,39,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (38).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1110,40,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (39).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1111,41,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (40).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1112,42,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (41).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1113,43,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (42).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1114,44,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (43).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1115,45,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (44).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1116,46,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (45).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1117,47,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (46).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1118,48,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (47).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1119,49,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (48).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1120,50,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (49).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1121,51,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (50).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1122,52,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (51).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1123,53,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (52).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1124,54,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (53).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1125,55,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (54).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1126,56,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (55).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1127,57,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (56).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1128,58,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (57).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1129,59,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (58).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1130,60,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (59).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1131,61,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (60).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1132,62,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (61).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1133,63,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (62).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1134,64,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (63).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1135,65,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (64).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1136,66,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (65).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1137,67,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (66).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1138,68,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (67).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1139,69,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (68).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1140,70,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (69).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1141,71,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (70).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1142,72,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (71).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1143,73,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (72).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1144,74,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (73).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1145,75,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (74).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1146,76,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (75).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1147,78,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (76).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1148,79,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (77).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1149,80,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (78).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1150,81,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (79).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1151,82,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (80).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1152,83,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (81).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1153,84,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (82).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1154,85,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (83).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1155,86,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (84).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1156,87,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (85).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1157,88,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (86).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1158,89,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (87).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1159,90,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (88).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1160,91,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (89).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1161,92,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (90).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1162,93,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (91).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1163,95,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (92).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1164,96,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (93).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1165,97,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (94).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1166,98,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (95).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1167,99,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (96).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1168,100,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (97).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1169,101,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 12 que/12 (98).png,,,general_science,26.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Metal And Its Use
1170,1,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (01).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1171,2,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (02).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1172,3,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (03).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1173,4,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (04).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1174,5,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (05).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1175,6,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (06).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1176,7,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (07).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1177,8,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (08).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1178,9,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (09).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1179,10,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (10).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1180,11,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (11).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1181,13,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (12).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1182,14,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (13).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1183,15,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (14).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1184,16,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (15).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1185,17,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (16).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1186,18,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (17).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1187,19,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (18).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1188,20,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (19).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1189,21,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (20).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1190,22,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (21).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1191,23,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (22).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1192,24,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (23).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1193,25,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (24).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1194,26,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (25).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1195,27,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (26).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1196,28,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (27).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1197,29,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (28).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1198,30,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (29).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1199,31,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (30).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1200,32,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (31).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1201,33,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (32).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1202,35,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (33).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1203,36,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (34).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1204,37,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (35).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1205,38,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (36).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1206,39,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (37).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1207,40,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (38).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1208,41,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (39).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1209,42,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (40).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1210,43,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (41).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1211,44,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (42).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1212,45,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (43).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1213,46,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (44).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1214,47,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (45).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1215,48,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (46).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1216,49,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (47).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1217,50,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (48).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1218,51,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (49).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1219,52,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (50).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1220,53,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (51).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1221,54,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (52).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1222,55,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (53).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1223,56,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (54).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1224,57,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (55).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1225,58,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (56).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1226,59,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (57).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1227,60,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (58).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
1228,61,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 13 que/13 (59).png,,,general_science,27.1,,,A,B,C,D,E,RRB,Hindi,Lucent,NON Metal And Its Use
