,Unnamed: 0,QuestionLink,category,chp_name,correct,difficulty_level,direction,explanation,lang,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,topic_category,usedFor,,,,,,
476,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(06).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,2,JEE,,,,,,
477,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(07).png,13.1,S-Block Element And Hydrogen,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,2,JEE,,,,,,
478,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(08).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,2,JEE,,,,,,
479,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(09).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,2,JEE,,,,,,
480,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(10).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(10).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,2,JEE,,,,,,
481,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(11).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,2,JEE,,,,,,
482,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(12).png,13.1,S-Block Element And Hydrogen,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,2,JEE,,,,,,
483,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(13).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,2,JEE,,,,,,
484,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(14).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,2,JEE,,,,,,
485,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(15).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,2,JEE,,,,,,
486,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(16).png,13.1,S-Block Element And Hydrogen,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,2,JEE,,,,,,
487,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(17).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,2,JEE,,,,,,
488,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(18).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(18).png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,2,JEE,,,,,,
489,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(19).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,2,JEE,,,,,,
490,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(20).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(20).png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,2,JEE,,,,,,
491,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(21).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(21).png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,2,JEE,,,,,,
492,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(22).png,13.1,S-Block Element And Hydrogen,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(22).png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,2,JEE,,,,,,
493,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(23).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(23).png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,2,JEE,,,,,,
494,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(24).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(24).png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,2,JEE,,,,,,
495,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(25).png,13.1,S-Block Element And Hydrogen,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(25).png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,2,JEE,,,,,,
496,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1question/2(26).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1solution/2(26).png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,2,JEE,,,,,,
497,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/1(01).png,13.1,S-Block Element And Hydrogen,a,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/1(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,2,JEE,,,,,,
498,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/1(02).png,13.1,S-Block Element And Hydrogen,a,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,2,JEE,,,,,,
499,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/1(03).png,13.1,S-Block Element And Hydrogen,b,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,2,JEE,,,,,,
500,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/1(04).png,13.1,S-Block Element And Hydrogen,d,D,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,2,JEE,,,,,,
501,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/2(01).png,13.1,S-Block Element And Hydrogen,d,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/2.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/2(01).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,2,JEE,,,,,,
502,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/2(02).png,13.1,S-Block Element And Hydrogen,a,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/2.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/2(02).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,2,JEE,,,,,,
503,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/2(03).png,13.1,S-Block Element And Hydrogen,b,D,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/2.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/2(03).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,2,JEE,,,,,,
504,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/2(04).png,13.1,S-Block Element And Hydrogen,c,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/2.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/2(04).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,2,JEE,,,,,,
505,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/3(01).png,13.1,S-Block Element And Hydrogen,a,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/3.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/3(01).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,2,JEE,,,,,,
506,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/3(02).png,13.1,S-Block Element And Hydrogen,a,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/3.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/3(02).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,2,JEE,,,,,,
507,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/3(03).png,13.1,S-Block Element And Hydrogen,"a,b",M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/3.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/3(03).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,2,JEE,,,,,,
508,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paraqustion/3(04).png,13.1,S-Block Element And Hydrogen,a,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1paradir/3.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup1parasol/3(04).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,2,JEE,,,,,,
509,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(01).png,13.1,S-Block Element And Hydrogen,d,E,,,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,3,JEE,,,,,,
510,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(02).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,3,JEE,,,,,,
511,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(03).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,3,JEE,,,,,,
512,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(04).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,3,JEE,,,,,,
513,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(05).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,3,JEE,,,,,,
514,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(06).png,13.1,S-Block Element And Hydrogen,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,3,JEE,,,,,,
515,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(07).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,3,JEE,,,,,,
516,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(08).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,3,JEE,,,,,,
517,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(09).png,13.1,S-Block Element And Hydrogen,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,3,JEE,,,,,,
518,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(10).png,13.1,S-Block Element And Hydrogen,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(10).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,3,JEE,,,,,,
519,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(11).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,3,JEE,,,,,,
520,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(12).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,3,JEE,,,,,,
521,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(13).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,3,JEE,,,,,,
522,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(14).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,3,JEE,,,,,,
523,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(15).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,3,JEE,,,,,,
524,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(16).png,13.1,S-Block Element And Hydrogen,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,3,JEE,,,,,,
525,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(17).png,13.1,S-Block Element And Hydrogen,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,3,JEE,,,,,,
526,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(18).png,13.1,S-Block Element And Hydrogen,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(18).png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,3,JEE,,,,,,
527,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(19).png,13.1,S-Block Element And Hydrogen,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,3,JEE,,,,,,
528,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(20).png,13.1,S-Block Element And Hydrogen,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(20).png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,3,JEE,,,,,,
529,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(21).png,13.1,S-Block Element And Hydrogen,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(21).png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,3,JEE,,,,,,
530,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(22).png,13.1,S-Block Element And Hydrogen,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(22).png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,3,JEE,,,,,,
531,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(23).png,13.1,S-Block Element And Hydrogen,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(23).png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,3,JEE,,,,,,
532,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(24).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(24).png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,3,JEE,,,,,,
533,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(25).png,13.1,S-Block Element And Hydrogen,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(25).png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,3,JEE,,,,,,
534,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(26).png,13.1,S-Block Element And Hydrogen,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(26).png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,3,JEE,,,,,,
535,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(27).png,13.1,S-Block Element And Hydrogen,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(27).png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,3,JEE,,,,,,
536,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(28).png,13.1,S-Block Element And Hydrogen,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(28).png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,3,JEE,,,,,,
537,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2question/3(29).png,13.1,S-Block Element And Hydrogen,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2sol/3(29).png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,3,JEE,,,,,,
538,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paraques/1(01).png,13.1,S-Block Element And Hydrogen,b,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paradirl/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2parasol/1(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,3,JEE,,,,,,
539,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paraques/1(02).png,13.1,S-Block Element And Hydrogen,a,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paradirl/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2parasol/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,3,JEE,,,,,,
540,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paraques/1(03).png,13.1,S-Block Element And Hydrogen,a,E,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paradirl/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2parasol/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,3,JEE,,,,,,
541,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paraques/1(04).png,13.1,S-Block Element And Hydrogen,a,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paradirl/1.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2parasol/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,3,JEE,,,,,,
542,,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paraques/2(01).png,13.1,S-Block Element And Hydrogen,d,M,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2paradirl/2.png,https://s3.amazonaws.com/inorganicchemcengagepart1sblockgroup2parasol/2(01).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,3,JEE,,,,,,
543,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(01).png,14.1,Group 13 And 14 Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(01).png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
544,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(02).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(02).png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
545,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(03).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(03).png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
546,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(04).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(04).png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,topic_name,code
547,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(05).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(05).png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,Group 13 Element,1
548,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(06).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(06).png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,14 Elements,2
549,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(07).png,14.1,Group 13 And 14 Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(07).png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
550,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(08).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(08).png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
551,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(09).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(09).png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
552,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(10).png,14.1,Group 13 And 14 Elements,c,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(10).png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
553,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(11).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(11).png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
554,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(12).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(12).png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,1,JEE,,,,,,
555,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(13).png,14.1,Group 13 And 14 Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(13).png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,1,JEE,,,,,,
556,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(14).png,14.1,Group 13 And 14 Elements,c,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(14).png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,1,JEE,,,,,,
557,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(15).png,14.1,Group 13 And 14 Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(15).png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,1,JEE,,,,,,
558,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(16).png,14.1,Group 13 And 14 Elements,c,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(16).png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,1,JEE,,,,,,
559,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(17).png,14.1,Group 13 And 14 Elements,b,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(17).png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,1,JEE,,,,,,
560,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(18).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(18).png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,1,JEE,,,,,,
561,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(19).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(19).png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,1,JEE,,,,,,
562,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(20).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(20).png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,1,JEE,,,,,,
563,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(21).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(21).png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,1,JEE,,,,,,
