,QuestionLink,category,correct,lang,optA,optB,optC,optD,sectionType,sl.no,sources,usedFor
706,https://i.imgur.com/UL0kGP1.png,3.1,d,Hindi,A,B,C,D,gk,92,INDIAN_ECONOMY,GROUP_D
707,https://i.imgur.com/t2MEPvh.png,3.1,a,Hindi,A,B,C,D,gk,93,INDIAN_ECONOMY,GROUP_D
708,https://i.imgur.com/ROCFnRB.png,3.1,d,Hindi,A,B,C,D,gk,95,INDIAN_ECONOMY,GROUP_D
709,https://i.imgur.com/pkiEwP7.png,3.1,d,Hindi,A,B,C,D,gk,96,INDIAN_ECONOMY,GROUP_D
710,https://i.imgur.com/RgTORKS.png,3.1,a,Hindi,A,B,C,D,gk,97,INDIAN_ECONOMY,GROUP_D
711,https://i.imgur.com/lEreocG.png,3.1,c,Hindi,A,B,C,D,gk,98,INDIAN_ECONOMY,GROUP_D
712,https://i.imgur.com/olG2gWu.png,3.1,b,Hindi,A,B,C,D,gk,99,INDIAN_ECONOMY,GROUP_D
713,https://i.imgur.com/4BMusCB.png,3.1,c,Hindi,A,B,C,D,gk,100,INDIAN_ECONOMY,GROUP_D
714,https://i.imgur.com/qw6mjYP.png,3.1,c,Hindi,A,B,C,D,gk,101,INDIAN_ECONOMY,GROUP_D
715,https://i.imgur.com/Iph2TNb.png,3.1,a,Hindi,A,B,C,D,gk,102,INDIAN_ECONOMY,GROUP_D
716,https://i.imgur.com/14kbbAJ.png,3.1,a,Hindi,A,B,C,D,gk,103,INDIAN_ECONOMY,GROUP_D
717,https://i.imgur.com/hDlWIRw.png,3.1,c,Hindi,A,B,C,D,gk,104,INDIAN_ECONOMY,GROUP_D
718,https://i.imgur.com/GfpsBPW.png,3.1,c,Hindi,A,B,C,D,gk,105,INDIAN_ECONOMY,GROUP_D
719,https://i.imgur.com/ojMXcUJ.png,3.1,d,Hindi,A,B,C,D,gk,107,INDIAN_ECONOMY,GROUP_D
720,https://i.imgur.com/l9ZkD4V.png,3.1,c,Hindi,A,B,C,D,gk,108,INDIAN_ECONOMY,GROUP_D
721,https://i.imgur.com/K5gm3pt.png,3.1,a,Hindi,A,B,C,D,gk,109,INDIAN_ECONOMY,GROUP_D
722,https://i.imgur.com/P27CH22.png,3.1,d,Hindi,A,B,C,D,gk,110,INDIAN_ECONOMY,GROUP_D
723,https://i.imgur.com/sNscE6s.png,3.1,a,Hindi,A,B,C,D,gk,112,INDIAN_ECONOMY,GROUP_D
724,https://i.imgur.com/KJeOsZh.png,3.1,b,Hindi,A,B,C,D,gk,113,INDIAN_ECONOMY,GROUP_D
725,https://i.imgur.com/K2Bz4ZW.png,3.1,d,Hindi,A,B,C,D,gk,114,INDIAN_ECONOMY,GROUP_D
726,https://i.imgur.com/lWj9yYb.png,3.1,b,Hindi,A,B,C,D,gk,115,INDIAN_ECONOMY,GROUP_D
727,https://i.imgur.com/Hi4DBnK.png,3.1,c,Hindi,A,B,C,D,gk,116,INDIAN_ECONOMY,GROUP_D
728,https://i.imgur.com/u8BB4th.png,3.1,d,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
729,https://i.imgur.com/SWjcFCA.png,3.1,c,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
730,https://i.imgur.com/Eo0SvNf.png,3.1,a,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
731,https://i.imgur.com/Nq76khx.png,3.1,d,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
732,https://i.imgur.com/ZtFXhZv.png,3.1,d,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
733,https://i.imgur.com/zQIcwRM.png,3.1,b,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
734,https://i.imgur.com/QhVSDn9.png,3.1,c,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
735,https://i.imgur.com/lKRKjm9.png,3.1,a,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
736,https://i.imgur.com/61m1L5A.png,3.1,c,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
737,https://i.imgur.com/9v7RZZx.png,3.1,a,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
738,https://i.imgur.com/bYH0cDG.png,3.1,a,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
739,https://i.imgur.com/bKO8uCy.png,3.1,b,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
740,https://i.imgur.com/ZxML4B1.png,3.1,d,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
741,https://i.imgur.com/p6tUpTG.png,3.1,d,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
742,https://i.imgur.com/Am20nBg.png,3.1,a,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
743,https://i.imgur.com/x0mm03U.png,3.1,d,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
744,https://i.imgur.com/BEu8m87.png,3.1,c,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
745,https://i.imgur.com/wxzu6rF.png,3.1,a,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
746,https://i.imgur.com/Kfyi3e8.png,3.1,c,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
747,https://i.imgur.com/0hwWeYJ.png,3.1,a,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
748,https://i.imgur.com/pv3zT5c.png,3.1,a,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
749,https://i.imgur.com/iu8j6sY.png,3.1,d,Hindi,A,B,C,D,gk,23,INDIAN_ECONOMY,GROUP_D
750,https://i.imgur.com/983iBvD.png,3.1,c,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
751,https://i.imgur.com/SF3dZaZ.png,3.1,a,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
752,https://i.imgur.com/8SDJgik.png,3.1,b,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
753,https://i.imgur.com/c89WaNI.png,3.1,c,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
754,https://i.imgur.com/mVMMYY2.png,3.1,b,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
755,https://i.imgur.com/yjsMk40.png,3.1,d,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
756,https://i.imgur.com/xKhES4l.png,3.1,d,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
757,https://i.imgur.com/wQqQDFs.png,3.1,a,Hindi,A,B,C,D,gk,31,INDIAN_ECONOMY,GROUP_D
758,https://i.imgur.com/CKMvdMl.png,3.1,c,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
759,https://i.imgur.com/fUFl0kq.png,3.1,a,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
760,https://i.imgur.com/K4iyMDG.png,3.1,b,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
761,https://i.imgur.com/gzoXdKK.png,3.1,d,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
762,https://i.imgur.com/TdI2Jf7.png,3.1,a,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
763,https://i.imgur.com/fIXOus8.png,3.1,d,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
764,https://i.imgur.com/GHJVlPA.png,3.1,b,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
765,https://i.imgur.com/FnRjl1I.png,3.1,a,Hindi,A,B,C,D,gk,39,INDIAN_ECONOMY,GROUP_D
766,https://i.imgur.com/a3r6q5J.png,3.1,a,Hindi,A,B,C,D,gk,40,INDIAN_ECONOMY,GROUP_D
767,https://i.imgur.com/XpCqFlt.png,3.1,a,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
768,https://i.imgur.com/y1PU0yI.png,3.1,b,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
769,https://i.imgur.com/B0NQCDW.png,3.1,b,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
770,https://i.imgur.com/NPwhSJN.png,3.1,a,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
771,https://i.imgur.com/vAge8EH.png,3.1,b,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
772,https://i.imgur.com/0Suo2BC.png,3.1,a,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
773,https://i.imgur.com/azaELVv.png,3.1,d,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
774,https://i.imgur.com/2JutCqh.png,3.1,c,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
775,https://i.imgur.com/5b93Fr8.png,3.1,c,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
776,https://i.imgur.com/esKj5Rx.png,3.1,a,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
777,https://i.imgur.com/0P7XzNA.png,3.1,c,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
778,https://i.imgur.com/tLtNg5n.png,3.1,d,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
779,https://i.imgur.com/L5Bl2nu.png,3.1,c,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
780,https://i.imgur.com/LT0DjM1.png,3.1,b,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
781,https://i.imgur.com/K6BZgF1.png,3.1,a,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
782,https://i.imgur.com/I8Kxcyw.png,3.1,c,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
783,https://i.imgur.com/r7npZgt.png,3.1,c,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
784,https://i.imgur.com/0k5Ydil.png,3.1,a,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
785,https://i.imgur.com/TiopFne.png,3.1,c,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
786,https://i.imgur.com/XXkTfZF.png,3.1,b,Hindi,A,B,C,D,gk,17,INDIAN_ECONOMY,GROUP_D
787,https://i.imgur.com/8CFR6HK.png,3.1,c,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
788,https://i.imgur.com/d5YQ98m.png,3.1,a,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
789,https://i.imgur.com/5fpvLQQ.png,3.1,b,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
790,https://i.imgur.com/qQBIx8D.png,3.1,d,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
791,https://i.imgur.com/BeKMoTQ.png,3.1,d,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
792,https://i.imgur.com/EzveIdS.png,3.1,a,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
793,https://i.imgur.com/wwuY1Wp.png,3.1,b,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
794,https://i.imgur.com/0HsTS2v.png,3.1,d,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
795,https://i.imgur.com/1JNY8tr.png,3.1,c,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
796,https://i.imgur.com/dLA6DEN.png,3.1,a,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
797,https://i.imgur.com/gNW77dC.png,3.1,c,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
798,https://i.imgur.com/gE7zkSm.png,3.1,b,Hindi,A,B,C,D,gk,30,INDIAN_ECONOMY,GROUP_D
799,https://i.imgur.com/OTb8D83.png,3.1,d,Hindi,A,B,C,D,gk,31,INDIAN_ECONOMY,GROUP_D
800,https://i.imgur.com/jOz5Zge.png,3.1,d,Hindi,A,B,C,D,gk,32,INDIAN_ECONOMY,GROUP_D
801,https://i.imgur.com/GnfT9A6.png,3.1,b,Hindi,A,B,C,D,gk,33,INDIAN_ECONOMY,GROUP_D
802,https://i.imgur.com/UMedVZ6.png,3.1,d,Hindi,A,B,C,D,gk,34,INDIAN_ECONOMY,GROUP_D
803,https://i.imgur.com/r0i3k8l.png,3.1,c,Hindi,A,B,C,D,gk,35,INDIAN_ECONOMY,GROUP_D
804,https://i.imgur.com/RXtrkGU.png,3.1,b,Hindi,A,B,C,D,gk,36,INDIAN_ECONOMY,GROUP_D
805,https://i.imgur.com/X3Nlgg8.png,3.1,b,Hindi,A,B,C,D,gk,37,INDIAN_ECONOMY,GROUP_D
806,https://i.imgur.com/HKynNMS.png,3.1,c,Hindi,A,B,C,D,gk,38,INDIAN_ECONOMY,GROUP_D
807,https://i.imgur.com/9d6qlRs.png,3.1,a,Hindi,A,B,C,D,gk,39,INDIAN_ECONOMY,GROUP_D
808,https://i.imgur.com/2TsXmmT.png,3.1,c,Hindi,A,B,C,D,gk,40,INDIAN_ECONOMY,GROUP_D
809,https://i.imgur.com/wXlT6Wt.png,3.1,c,Hindi,A,B,C,D,gk,41,INDIAN_ECONOMY,GROUP_D
810,https://i.imgur.com/4mgVq0E.png,3.1,a,Hindi,A,B,C,D,gk,42,INDIAN_ECONOMY,GROUP_D
811,https://i.imgur.com/SaUpcov.png,3.1,b,Hindi,A,B,C,D,gk,43,INDIAN_ECONOMY,GROUP_D
812,https://i.imgur.com/4FgG54k.png,3.1,c,Hindi,A,B,C,D,gk,44,INDIAN_ECONOMY,GROUP_D
813,https://i.imgur.com/ar6gzps.png,3.1,b,Hindi,A,B,C,D,gk,45,INDIAN_ECONOMY,GROUP_D
814,https://i.imgur.com/PZTXudX.png,3.1,a,Hindi,A,B,C,D,gk,46,INDIAN_ECONOMY,GROUP_D
815,https://i.imgur.com/IwNWSR0.png,3.1,a,Hindi,A,B,C,D,gk,47,INDIAN_ECONOMY,GROUP_D
816,https://i.imgur.com/iXxdFv4.png,3.1,c,Hindi,A,B,C,D,gk,48,INDIAN_ECONOMY,GROUP_D
817,https://i.imgur.com/bm3Jfes.png,3.1,b,Hindi,A,B,C,D,gk,49,INDIAN_ECONOMY,GROUP_D
818,https://i.imgur.com/KdUPlA9.png,3.1,d,Hindi,A,B,C,D,gk,50,INDIAN_ECONOMY,GROUP_D
819,https://i.imgur.com/lV5ufS3.png,3.1,c,Hindi,A,B,C,D,gk,51,INDIAN_ECONOMY,GROUP_D
820,https://i.imgur.com/I8TjO8C.png,3.1,a,Hindi,A,B,C,D,gk,52,INDIAN_ECONOMY,GROUP_D
821,https://i.imgur.com/Zi38AAy.png,3.1,b,Hindi,A,B,C,D,gk,53,INDIAN_ECONOMY,GROUP_D
822,https://i.imgur.com/0v42Opx.png,3.1,d,Hindi,A,B,C,D,gk,54,INDIAN_ECONOMY,GROUP_D
823,https://i.imgur.com/ZDWEDOb.png,3.1,c,Hindi,A,B,C,D,gk,55,INDIAN_ECONOMY,GROUP_D
824,https://i.imgur.com/vpLBIRl.png,3.1,c,Hindi,A,B,C,D,gk,56,INDIAN_ECONOMY,GROUP_D
825,https://i.imgur.com/qWzGH2M.png,3.1,a,Hindi,A,B,C,D,gk,57,INDIAN_ECONOMY,GROUP_D
826,https://i.imgur.com/VQWg5Yv.png,3.1,a,Hindi,A,B,C,D,gk,58,INDIAN_ECONOMY,GROUP_D
827,https://i.imgur.com/kG5zyrX.png,3.1,a,Hindi,A,B,C,D,gk,59,INDIAN_ECONOMY,GROUP_D
828,https://i.imgur.com/95L49x2.png,3.1,c,Hindi,A,B,C,D,gk,60,INDIAN_ECONOMY,GROUP_D
829,https://i.imgur.com/sk0uiAq.png,3.1,d,Hindi,A,B,C,D,gk,61,INDIAN_ECONOMY,GROUP_D
830,https://i.imgur.com/pQEz7GQ.png,3.1,d,Hindi,A,B,C,D,gk,62,INDIAN_ECONOMY,GROUP_D
831,https://i.imgur.com/s3YNqFy.png,3.1,d,Hindi,A,B,C,D,gk,63,INDIAN_ECONOMY,GROUP_D
832,https://i.imgur.com/jlzf30l.png,3.1,b,Hindi,A,B,C,D,gk,64,INDIAN_ECONOMY,GROUP_D
833,https://i.imgur.com/KWwyFEP.png,3.1,b,Hindi,A,B,C,D,gk,65,INDIAN_ECONOMY,GROUP_D
834,https://i.imgur.com/aoUXxK4.png,3.1,b,Hindi,A,B,C,D,gk,66,INDIAN_ECONOMY,GROUP_D
835,https://i.imgur.com/WReJQmm.png,3.1,d,Hindi,A,B,C,D,gk,67,INDIAN_ECONOMY,GROUP_D
836,https://i.imgur.com/YzyhZWJ.png,3.1,d,Hindi,A,B,C,D,gk,68,INDIAN_ECONOMY,GROUP_D
837,https://i.imgur.com/ncQ16V6.png,3.1,b,Hindi,A,B,C,D,gk,69,INDIAN_ECONOMY,GROUP_D
838,https://i.imgur.com/4rMidUW.png,3.1,a,Hindi,A,B,C,D,gk,70,INDIAN_ECONOMY,GROUP_D
839,https://i.imgur.com/j4QN6bO.png,3.1,d,Hindi,A,B,C,D,gk,71,INDIAN_ECONOMY,GROUP_D
840,https://i.imgur.com/vssrsan.png,3.1,a,Hindi,A,B,C,D,gk,72,INDIAN_ECONOMY,GROUP_D
841,https://i.imgur.com/kg0Guex.png,3.1,b,Hindi,A,B,C,D,gk,73,INDIAN_ECONOMY,GROUP_D
842,https://i.imgur.com/E9lFDzg.png,3.1,d,Hindi,A,B,C,D,gk,74,INDIAN_ECONOMY,GROUP_D
843,https://i.imgur.com/ZQhbLZG.png,3.1,a,Hindi,A,B,C,D,gk,75,INDIAN_ECONOMY,GROUP_D
844,https://i.imgur.com/Prj6WRU.png,3.1,c,Hindi,A,B,C,D,gk,76,INDIAN_ECONOMY,GROUP_D
845,https://i.imgur.com/YuLUY81.png,3.1,b,Hindi,A,B,C,D,gk,77,INDIAN_ECONOMY,GROUP_D
846,https://i.imgur.com/d7mbCR5.png,3.1,b,Hindi,A,B,C,D,gk,78,INDIAN_ECONOMY,GROUP_D
847,https://i.imgur.com/qOJnmnR.png,3.1,c,Hindi,A,B,C,D,gk,79,INDIAN_ECONOMY,GROUP_D
848,https://i.imgur.com/tEzz9Mr.png,3.1,a,Hindi,A,B,C,D,gk,80,INDIAN_ECONOMY,GROUP_D
849,https://i.imgur.com/6N7JIum.png,3.1,b,Hindi,A,B,C,D,gk,82,INDIAN_ECONOMY,GROUP_D
850,https://i.imgur.com/goj2R1Y.png,3.1,d,Hindi,A,B,C,D,gk,83,INDIAN_ECONOMY,GROUP_D
851,https://i.imgur.com/PXaHDNH.png,3.1,c,Hindi,A,B,C,D,gk,84,INDIAN_ECONOMY,GROUP_D
852,https://i.imgur.com/YYoQ8zY.png,3.1,a,Hindi,A,B,C,D,gk,85,INDIAN_ECONOMY,GROUP_D
853,https://i.imgur.com/kkuDLhS.png,3.1,b,Hindi,A,B,C,D,gk,86,INDIAN_ECONOMY,GROUP_D
854,https://i.imgur.com/acNiXZg.png,3.1,b,Hindi,A,B,C,D,gk,87,INDIAN_ECONOMY,GROUP_D
855,https://i.imgur.com/4Df5zSa.png,3.1,c,Hindi,A,B,C,D,gk,88,INDIAN_ECONOMY,GROUP_D
856,https://i.imgur.com/JF8jcQG.png,3.1,a,Hindi,A,B,C,D,gk,89,INDIAN_ECONOMY,GROUP_D
857,https://i.imgur.com/fCnNEoX.png,3.1,d,Hindi,A,B,C,D,gk,90,INDIAN_ECONOMY,GROUP_D
858,https://i.imgur.com/NnG3Nd3.png,3.1,a,Hindi,A,B,C,D,gk,91,INDIAN_ECONOMY,GROUP_D
859,https://i.imgur.com/IVLKWL4.png,3.1,d,Hindi,A,B,C,D,gk,92,INDIAN_ECONOMY,GROUP_D
860,https://i.imgur.com/eZRSGZ5.png,3.1,c,Hindi,A,B,C,D,gk,93,INDIAN_ECONOMY,GROUP_D
861,https://i.imgur.com/eFSQ8xl.png,3.1,b,Hindi,A,B,C,D,gk,94,INDIAN_ECONOMY,GROUP_D
862,https://i.imgur.com/V7anukz.png,3.1,b,Hindi,A,B,C,D,gk,95,INDIAN_ECONOMY,GROUP_D
863,https://i.imgur.com/9AkuqAA.png,3.1,b,Hindi,A,B,C,D,gk,101,INDIAN_ECONOMY,GROUP_D
864,https://i.imgur.com/ppq6GL9.png,3.1,d,Hindi,A,B,C,D,gk,102,INDIAN_ECONOMY,GROUP_D
865,https://i.imgur.com/OVE24cB.png,3.1,b,Hindi,A,B,C,D,gk,103,INDIAN_ECONOMY,GROUP_D
866,https://i.imgur.com/aE2vyGo.png,3.1,a,Hindi,A,B,C,D,gk,104,INDIAN_ECONOMY,GROUP_D
867,https://i.imgur.com/JwDhOHh.png,3.1,d,Hindi,A,B,C,D,gk,105,INDIAN_ECONOMY,GROUP_D
868,https://i.imgur.com/sICuZxN.png,3.1,c,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
869,https://i.imgur.com/AiJoDd1.png,3.1,c,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
870,https://i.imgur.com/sKUpMd9.png,3.1,a,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
871,https://i.imgur.com/MWvbDc4.png,3.1,b,Hindi,A,B,C,D,gk,4,INDIAN_ECONOMY,GROUP_D
872,https://i.imgur.com/Ua3Qcll.png,3.1,b,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
873,https://i.imgur.com/muMy7fy.png,3.1,d,Hindi,A,B,C,D,gk,7,INDIAN_ECONOMY,GROUP_D
874,https://i.imgur.com/8mM5sdg.png,3.1,d,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
875,https://i.imgur.com/It5yhSd.png,3.1,a,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
876,https://i.imgur.com/B4GUbqz.png,3.1,d,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
877,https://i.imgur.com/OVJuAJ9.png,3.1,a,Hindi,A,B,C,D,gk,11,INDIAN_ECONOMY,GROUP_D
878,https://i.imgur.com/nYtw5O1.png,3.1,c,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
879,https://i.imgur.com/6HenAHp.png,3.1,d,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
880,https://i.imgur.com/eKHqzwp.png,3.1,d,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
881,https://i.imgur.com/Cnj8h4u.png,3.1,d,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
882,https://i.imgur.com/RTr0OGs.png,3.1,d,Hindi,A,B,C,D,gk,17,INDIAN_ECONOMY,GROUP_D
883,https://i.imgur.com/cuZ9sjG.png,3.1,b,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
884,https://i.imgur.com/Kr725Lu.png,3.1,c,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
885,https://i.imgur.com/oRS2We1.png,3.1,c,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
886,https://i.imgur.com/uz8g3Gz.png,3.1,a,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
887,https://i.imgur.com/hj9Shg6.png,3.1,c,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
888,https://i.imgur.com/ehUFFVh.png,3.1,c,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
889,https://i.imgur.com/Rr0Gyhj.png,3.1,c,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
890,https://i.imgur.com/aSQsJdB.png,3.1,c,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
891,https://i.imgur.com/rNM3M9w.png,3.1,b,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
892,https://i.imgur.com/CoPutP7.png,3.1,d,Hindi,A,B,C,D,gk,1,INDIAN_ECONOMY,GROUP_D
893,https://i.imgur.com/CHT1Trw.png,3.1,b,Hindi,A,B,C,D,gk,2,INDIAN_ECONOMY,GROUP_D
894,https://i.imgur.com/166cfmf.png,3.1,d,Hindi,A,B,C,D,gk,3,INDIAN_ECONOMY,GROUP_D
895,https://i.imgur.com/oqkYHzH.png,3.1,c,Hindi,A,B,C,D,gk,5,INDIAN_ECONOMY,GROUP_D
896,https://i.imgur.com/nM86uOP.png,3.1,d,Hindi,A,B,C,D,gk,6,INDIAN_ECONOMY,GROUP_D
897,https://i.imgur.com/wPIj0xv.png,3.1,c,Hindi,A,B,C,D,gk,8,INDIAN_ECONOMY,GROUP_D
898,https://i.imgur.com/QduqcoG.png,3.1,d,Hindi,A,B,C,D,gk,9,INDIAN_ECONOMY,GROUP_D
899,https://i.imgur.com/PtbiCIy.png,3.1,b,Hindi,A,B,C,D,gk,10,INDIAN_ECONOMY,GROUP_D
900,https://i.imgur.com/3xEdcoI.png,3.1,c,Hindi,A,B,C,D,gk,12,INDIAN_ECONOMY,GROUP_D
901,https://i.imgur.com/v2SgYaI.png,3.1,c,Hindi,A,B,C,D,gk,13,INDIAN_ECONOMY,GROUP_D
902,https://i.imgur.com/q9zA7QR.png,3.1,b,Hindi,A,B,C,D,gk,14,INDIAN_ECONOMY,GROUP_D
903,https://i.imgur.com/NROmvpI.png,3.1,c,Hindi,A,B,C,D,gk,15,INDIAN_ECONOMY,GROUP_D
904,https://i.imgur.com/qtH5GSQ.png,3.1,a,Hindi,A,B,C,D,gk,16,INDIAN_ECONOMY,GROUP_D
905,https://i.imgur.com/9Dlc1iB.png,3.1,b,Hindi,A,B,C,D,gk,18,INDIAN_ECONOMY,GROUP_D
906,https://i.imgur.com/QdtRX77.png,3.1,a,Hindi,A,B,C,D,gk,19,INDIAN_ECONOMY,GROUP_D
907,https://i.imgur.com/5ZgTMYH.png,3.1,a,Hindi,A,B,C,D,gk,20,INDIAN_ECONOMY,GROUP_D
908,https://i.imgur.com/MN5qXrU.png,3.1,b,Hindi,A,B,C,D,gk,21,INDIAN_ECONOMY,GROUP_D
909,https://i.imgur.com/kVAu34T.png,3.1,d,Hindi,A,B,C,D,gk,22,INDIAN_ECONOMY,GROUP_D
910,https://i.imgur.com/jncGEUv.png,3.1,d,Hindi,A,B,C,D,gk,23,INDIAN_ECONOMY,GROUP_D
911,https://i.imgur.com/y5DlMjg.png,3.1,d,Hindi,A,B,C,D,gk,24,INDIAN_ECONOMY,GROUP_D
912,https://i.imgur.com/cZ83OC3.png,3.1,b,Hindi,A,B,C,D,gk,25,INDIAN_ECONOMY,GROUP_D
913,https://i.imgur.com/om37jw2.png,3.1,b,Hindi,A,B,C,D,gk,26,INDIAN_ECONOMY,GROUP_D
914,https://i.imgur.com/Qsfq3af.png,3.1,a,Hindi,A,B,C,D,gk,27,INDIAN_ECONOMY,GROUP_D
915,https://i.imgur.com/EtyurR7.png,3.1,b,Hindi,A,B,C,D,gk,28,INDIAN_ECONOMY,GROUP_D
916,https://i.imgur.com/SKVtzEJ.png,3.1,d,Hindi,A,B,C,D,gk,29,INDIAN_ECONOMY,GROUP_D
