,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
596,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 17 que/27 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 17 sol/27 (02).png,bio,17.1,5,E,A,B,C,D,,NEET,Eng,Universal,Breathing And Exchange Of Gases
597,8,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 17 que/27 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 17 sol/27 (03).png,bio,17.1,5,E,A,B,C,D,,NEET,Eng,Universal,Breathing And Exchange Of Gases
598,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (01).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
599,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (02).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
600,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (03).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
601,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (04).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
602,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (05).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
603,6,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (06).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
604,7,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (07).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
605,8,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (08).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
606,9,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (09).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
607,10,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (10).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
608,11,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (11).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
609,12,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/11 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/11 (12).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
610,13,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (01).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
611,14,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (02).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
612,15,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (03).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
613,16,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (04).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
614,17,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (05).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
615,18,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (06).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
616,19,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/12 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/12 (07).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
617,20,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (01).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
618,21,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (02).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
619,22,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (03).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
620,23,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (04).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
621,24,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (05).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
622,25,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (06).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
623,26,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/13 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/13 (07).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
624,27,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (01).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
625,28,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (02).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
626,29,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (03).png,bio,18.1,4,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
627,30,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (04).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
628,31,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (05).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
629,32,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/14 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/14 (06).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
630,33,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (01).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
631,34,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (02).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
632,35,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (03).png,bio,18.1,4,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
633,36,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (04).png,bio,18.1,4,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
634,37,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (05).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
635,38,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (06).png,bio,18.1,4,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
636,39,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (07).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
637,40,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (08).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
638,41,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/15 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/15 (09).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
639,42,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/16 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/16 (01).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
640,43,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/16 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/16 (02).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
641,44,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/16 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/16 (03).png,bio,18.1,2,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
642,45,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/16 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/16 (04).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
643,46,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/17.png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/17.png,bio,18.1,2,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
644,47,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (01).png,bio,18.1,4,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
645,48,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (02).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
646,49,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (03).png,bio,18.1,2,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
647,50,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (04).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
648,51,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (05).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
649,52,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/18 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/18 (06).png,bio,18.1,2,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
650,53,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (01).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
651,54,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (02).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
652,1,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (03).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
653,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (04).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
654,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (05).png,bio,18.1,2,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
655,4,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (06).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
656,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (07).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
657,6,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (08).png,bio,18.1,4,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
658,7,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (09).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
659,8,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (10).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
660,9,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (11).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
661,10,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (12).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
662,11,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/19 (13).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/19 (13).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
663,12,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (01).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
664,13,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (02).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
665,14,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (03).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
666,15,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (04).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
667,16,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (05).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
668,17,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (06).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
669,18,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (07).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
670,19,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (08).png,bio,18.1,2,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
671,20,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (09).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
672,21,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (10).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
673,22,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/20 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/20 (11).png,bio,18.1,1,D,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
674,23,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (01).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
675,24,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (02).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
676,1,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (03).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
677,2,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (04).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
678,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (05).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
679,4,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (06).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
680,5,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (07).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
681,6,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (08).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
682,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/21 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/21 (09).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
683,8,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/22 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/22 (01).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
684,9,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/22 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/22 (02).png,bio,18.1,3,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
685,10,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/22 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/22 (03).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
686,11,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/22 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/22 (04).png,bio,18.1,4,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
687,12,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/22 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/22 (05).png,bio,18.1,3,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
688,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/23 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/23 (01).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
689,2,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/23 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/23 (02).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
690,3,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/23 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/23 (03).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
691,4,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/23 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/23 (04).png,bio,18.1,1,E,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
692,5,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 quen/23 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 18 solution/23 (05).png,bio,18.1,1,M,A,B,C,D,,NEET,Eng,Universal,Body Fluids And Circulation
693,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (01).png,bio,19.1,1,E,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
694,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (02).png,bio,19.1,2,E,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
695,3,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (03).png,bio,19.1,2,E,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
696,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (04).png,bio,19.1,2,M,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
697,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (05).png,bio,19.1,1,M,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
698,6,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/13 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/13 (06).png,bio,19.1,1,E,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
699,7,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 quen/14 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 19 SOL/14 (01).png,bio,19.1,1,E,A,B,C,D,,NEET,Eng,Universal,Excretory Products and Their Elimination
