,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
780,12,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/21 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/21 (08).png,Physics_NEET,15.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
781,13,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/21 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/21 (09).png,Physics_NEET,15.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
782,14,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/21 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/21 (10).png,Physics_NEET,15.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
783,15,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/21 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/21 (11).png,Physics_NEET,15.1,5,D,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
784,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (01).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
785,3,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (02).png,Physics_NEET,15.1,6,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
786,4,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (03).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
787,6,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (05).png,Physics_NEET,15.1,6,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
788,7,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (06).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
789,8,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (07).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
790,9,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (08).png,Physics_NEET,15.1,6,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
791,10,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (09).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
792,11,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (10).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
793,12,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (11).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
794,13,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (12).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
795,14,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/24 (13).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
796,16,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/25 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L2 sol/25 (02).png,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
797,6,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/17 (14).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
798,9,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/17 (17).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
799,11,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/17 (19).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
800,16,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/18 (04).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
801,18,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/18 (06).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
802,21,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/18 (09).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
803,27,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/19 (02).png,,,Physics_NEET,15.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
804,1,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/19 (05).png,,,Physics_NEET,15.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
805,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/19 (06).png,,,Physics_NEET,15.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
806,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/19 (13).png,,,Physics_NEET,15.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
807,14,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/20 (05).png,,,Physics_NEET,15.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
808,5,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/24 (04).png,,,Physics_NEET,15.1,6,M,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
809,15,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/25 (01).png,,,Physics_NEET,15.1,6,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
810,17,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 15 L1 QUE/25 (03).png,,,Physics_NEET,15.1,6,E,A,B,C,D,E,NEET_XI,Eng,Universal,Transmission of Heat
811,1,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/12.png,,,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
812,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (01).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
813,3,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (02).png,Physics_NEET,16.1,1,MM,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
814,4,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (03).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
815,5,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (04).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
816,6,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (05).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
817,8,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (07).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
818,9,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (08).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
819,10,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (09).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
820,12,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (11).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
821,14,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/13 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/13 (13).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
822,15,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (01).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
823,16,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (02).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
824,17,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (03).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
825,18,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (04).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
826,20,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (06).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
827,21,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (07).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
828,22,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (08).png,Physics_NEET,16.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
829,24,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (10).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
830,25,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/14 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/14 (11).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
831,26,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (01).png,Physics_NEET,16.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
832,1,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (02).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
833,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (03).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
834,3,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (04).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
835,4,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (05).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
836,5,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (06).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
837,6,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (07).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
838,7,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (08).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
839,8,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (09).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
840,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (10).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
841,10,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (11).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
842,11,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (12).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
843,12,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (13).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
844,13,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/15 (14).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/15 (14).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
845,14,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (01).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
846,15,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (02).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
847,16,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (03).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
848,17,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (04).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
849,18,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (05).png,Physics_NEET,16.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
850,21,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (08).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
851,22,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (09).png,Physics_NEET,16.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
852,1,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (10).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
853,2,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (11).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
854,3,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/16 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/16 (12).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
855,4,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (01).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
856,5,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (02).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
857,6,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (03).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
858,7,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (04).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
859,8,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (05).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
860,9,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (06).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
861,10,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (07).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
862,11,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/17 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/17 (08).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
863,12,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (01).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
864,13,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (02).png,Physics_NEET,16.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
865,14,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (03).png,Physics_NEET,16.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
866,1,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (04).png,Physics_NEET,16.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
867,2,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (05).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
868,4,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (07).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
869,5,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (08).png,Physics_NEET,16.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
870,6,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (09).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
871,7,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (10).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
872,8,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/18 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/18 (11).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
873,9,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (01).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
874,10,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (02).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
875,13,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (05).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
876,14,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (06).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
877,15,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (07).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
878,16,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (08).png,Physics_NEET,16.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
879,17,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 ques/19 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 16 L1 sol/19 (09).png,Physics_NEET,16.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Simple Harmonic Motion
